record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label
YT_UgyGn5ehySTZXwdcuiV4AaABAg,YouTube,top_level_comment,UgyGn5ehySTZXwdcuiV4AaABAg,UgyGn5ehySTZXwdcuiV4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,"we indonesian love to travel to malaysia. really2 good handle by your goverment. even the ticket so cheap travel to malaysia rather than to flight domestic in indonesia. no logic. but really great go to malaysia. we will comeback often to travel, rather than we flight to our domestic with expensive ticket flight. well done malaysia.",c183418988664d1a32d0,2026-02-13T03:07:27Z,2026-02-13T03:07:27Z,67,2,True,True,none,,2026-06-17T15:11:46.188068+00:00,raw,,"we indonesian love to travel to malaysia. really2 good handle by your goverment. even the ticket so cheap travel to malaysia rather than to flight domestic in indonesia. no logic. but really great go to malaysia. we will comeback often to travel, rather than we flight to our domestic with expensive ticket flight. well done malaysia.",we indonesian love to travel to malaysia really2 good handle by your goverment even the ticket so cheap travel to malaysia rather than to flight domestic in indonesia no logic but really great go to malaysia we will comeback often to travel rather than we flight to our domestic with expensive ticket flight well done malaysia,56,334,0,False,True,0,0,0,MIXED,en,1,7,,False,False,accepted,positive,0.2047227919101715,0.2044884711503982,0.590788722038269,0.590788722038269,0.3860659301280975,low,high,low_confidence | mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,328,2026-06-18 17:18:36,human_manual_review,,,,
YT_UgwlAeEltFLKErJ_6jx4AaABAg,YouTube,top_level_comment,UgwlAeEltFLKErJ_6jx4AaABAg,UgwlAeEltFLKErJ_6jx4AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,"At the end of the day, cars are still relevant for long distance driving. Don't expect everyone to share a public transport when different people have different destinations. Having said that, I can understand the need to reduce congestion on urban areas.",e84d6773c296f2f896b5,2026-05-16T08:19:01Z,2026-05-16T08:19:01Z,0,0,True,True,none,,2026-06-17T15:11:48.079422+00:00,raw,,"At the end of the day, cars are still relevant for long distance driving. Don't expect everyone to share a public transport when different people have different destinations. Having said that, I can understand the need to reduce congestion on urban areas.",at the end of the day cars are still relevant for long distance driving don t expect everyone to share a public transport when different people have different destinations having said that i can understand the need to reduce congestion on urban areas,42,255,0,False,True,0,0,0,EN,en,0,5,,False,False,accepted,neutral,0.1899650394916534,0.6579080820083618,0.1521268784999847,0.6579080820083618,0.4679430425167084,medium,medium,medium_confidence | neutral_prediction,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,364,2026-06-18 18:27:16,human_manual_review,,,,
YT_UgxOYBrQa_UdZpYWpaF4AaABAg,YouTube,top_level_comment,UgxOYBrQa_UdZpYWpaF4AaABAg,UgxOYBrQa_UdZpYWpaF4AaABAg,hc8RMN2hnnQ,[LANGSUNG] Pengumuman Hari Raya Aidilfitri 2026/1447H  | 19 Mac 2026,Astro AWANI,https://www.youtube.com/watch?v=hc8RMN2hnnQ,2026-03-19T12:16:11Z,festivals_national_events,Izinkan saya ss dan share terima kasih,f4856ccffe6d6b4f221f,2026-03-19T12:21:16Z,2026-03-19T12:21:16Z,0,0,True,True,none,,2026-06-17T15:11:42.763872+00:00,raw,,Izinkan saya ss dan share terima kasih,izinkan saya ss dan share terima kasih,7,38,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,positive,0.065732717514038,0.2365044504404068,0.6977628469467163,0.6977628469467163,0.4612583965063095,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,391,2026-06-18 18:32:22,human_manual_review,,,,
YT_UgzkdNp2901s1LhwS8Z4AaABAg,YouTube,top_level_comment,UgzkdNp2901s1LhwS8Z4AaABAg,UgzkdNp2901s1LhwS8Z4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,7:04 99 juta lemon views 😂,9e019c140e7aa697e18d,2025-12-03T12:06:05Z,2025-12-03T12:06:05Z,0,0,True,True,none,,2026-06-17T15:11:43.541587+00:00,raw,,7:04 99 juta lemon views 😂,7 04 99 juta lemon views,6,26,1,False,True,0,0,0,UNKNOWN,fi,0,0,,False,False,accepted,neutral,0.0466650612652301,0.7002707719802856,0.253064215183258,0.7002707719802856,0.4472065567970276,medium,medium,medium_confidence | neutral_prediction | unknown_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,395,2026-06-18 18:32:58,human_manual_review,,,,
YT_Ugx0vy3FLsDYQxHj7tF4AaABAg,YouTube,top_level_comment,Ugx0vy3FLsDYQxHj7tF4AaABAg,Ugx0vy3FLsDYQxHj7tF4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,"Setuju, kalau boleh SARA janganlah memilih barang utk dibeli,terima kasih ❤❤❤",65a1f3f259388e6882e0,2026-01-06T22:11:59Z,2026-01-06T22:11:59Z,2,0,True,True,none,,2026-06-17T15:11:40.406012+00:00,raw,,"Setuju, kalau boleh SARA janganlah memilih barang utk dibeli,terima kasih ❤❤❤",setuju kalau boleh sara janganlah memilih barang utk dibeli terima kasih,11,77,3,False,True,0,0,0,BM,id,3,0,,False,False,accepted,positive,0.1233536377549171,0.1624011248350143,0.7142452597618103,0.7142452597618103,0.551844134926796,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,405,2026-06-18 18:34:22,human_manual_review,,,,
YT_UgwFhzxqPpLnSDLKc7p4AaABAg,YouTube,top_level_comment,UgwFhzxqPpLnSDLKc7p4AaABAg,UgwFhzxqPpLnSDLKc7p4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,cuaca elok Sabah.. maybe boleh nampak sebelah Sabah,f53e7d3fd28ca168d449,2026-03-19T11:22:53Z,2026-03-19T11:22:53Z,5,1,True,True,none,,2026-06-17T15:11:44.348296+00:00,raw,,cuaca elok Sabah.. maybe boleh nampak sebelah Sabah,cuaca elok sabah maybe boleh nampak sebelah sabah,8,51,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.1007551178336143,0.1266335994005203,0.7726113200187683,0.7726113200187683,0.645977720618248,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,484,2026-06-18 18:49:39,human_manual_review,,,,
YT_Ugyuo7HFLQN4cLm3Z554AaABAg,YouTube,top_level_comment,Ugyuo7HFLQN4cLm3Z554AaABAg,Ugyuo7HFLQN4cLm3Z554AaABAg,hc8RMN2hnnQ,[LANGSUNG] Pengumuman Hari Raya Aidilfitri 2026/1447H  | 19 Mac 2026,Astro AWANI,https://www.youtube.com/watch?v=hc8RMN2hnnQ,2026-03-19T12:16:11Z,festivals_national_events,yayy sabtuu sempat la kurus ehek,35e49768e5eeef4d1322,2026-03-19T12:15:00Z,2026-03-19T12:15:00Z,29,6,True,True,none,,2026-06-17T15:11:42.764173+00:00,raw,,yayy sabtuu sempat la kurus ehek,yayy sabtuu sempat la kurus ehek,6,32,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0820578187704086,0.1223030611872673,0.795639157295227,0.795639157295227,0.6733360961079597,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,532,2026-06-18 18:57:48,human_manual_review,,,,
YT_Ugxxd53epLqBR-RRObt4AaABAg,YouTube,top_level_comment,Ugxxd53epLqBR-RRObt4AaABAg,Ugxxd53epLqBR-RRObt4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,Absolutely loved Malaysia (mainly visited KL) when I visited there last March along with Singapore. Definitely want to stay longer next time I travel there. Maybe not this year but hopefully in 2027!!,83c030e50e97e328259b,2026-02-16T05:01:19Z,2026-02-16T05:01:19Z,3,1,True,True,none,,2026-06-17T15:11:46.187672+00:00,raw,,Absolutely loved Malaysia (mainly visited KL) when I visited there last March along with Singapore. Definitely want to stay longer next time I travel there. Maybe not this year but hopefully in 2027!!,absolutely loved malaysia mainly visited kl when i visited there last march along with singapore definitely want to stay longer next time i travel there maybe not this year but hopefully in 2027,33,200,0,False,True,0,0,0,MIXED,en,1,3,,False,False,accepted,positive,0.0129865305498242,0.0149115398526191,0.9721019268035888,0.9721019268035888,0.9571903869509696,high,medium,mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,603,2026-06-18 19:06:54,human_manual_review,,,,
YT_Ugws7AVRQwSECLyvht14AaABAg,YouTube,top_level_comment,Ugws7AVRQwSECLyvht14AaABAg,Ugws7AVRQwSECLyvht14AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,Recently completed my 50th Trip to Malaysia. Still wanna go back to Malaysia later on. YOU GUYS ARE AMAZINGGG. LOVE FROM USA 🇺🇲❤️,7dd589bb908972dddba3,2026-02-12T17:21:07Z,2026-02-12T17:21:07Z,127,8,True,True,none,,2026-06-17T15:11:46.188243+00:00,raw,,Recently completed my 50th Trip to Malaysia. Still wanna go back to Malaysia later on. YOU GUYS ARE AMAZINGGG. LOVE FROM USA 🇺🇲❤️,recently completed my 50th trip to malaysia still wanna go back to malaysia later on you guys are amazinggg love from usa,22,129,2,False,True,0,0,0,MIXED,en,1,2,,False,False,accepted,positive,0.0114509705454111,0.0130387200042605,0.97551029920578,0.97551029920578,0.9624715792015196,high,medium,mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,605,2026-06-18 19:07:02,human_manual_review,,,,
YT_UgyPn68V9qkD3nlqz4F4AaABAg,YouTube,top_level_comment,UgyPn68V9qkD3nlqz4F4AaABAg,UgyPn68V9qkD3nlqz4F4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Tq pmx.. semoga sentiasa di lindungi Allah SWT.,3e617cf1eaa22509098c,2026-01-06T01:32:35Z,2026-01-06T01:32:35Z,6,1,True,True,none,,2026-06-17T15:11:40.406417+00:00,raw,,Tq pmx.. semoga sentiasa di lindungi Allah SWT.,tq pmx semoga sentiasa di lindungi allah swt,8,47,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0430469363927841,0.0636530667543411,0.8932999968528748,0.8932999968528748,0.8296469300985336,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,618,2026-06-18 19:09:53,human_manual_review,,,,
YT_Ugy_-WQNXTpE45WZYYh4AaABAg,YouTube,top_level_comment,Ugy_-WQNXTpE45WZYYh4AaABAg,Ugy_-WQNXTpE45WZYYh4AaABAg,lWY3O9pFexo,KOS SARA HIDUP | PM Umum Butiran Penghargaan Untuk Rakyat Esok (BU),Buletin TV3,https://www.youtube.com/watch?v=lWY3O9pFexo,2025-07-22T12:11:44Z,cost_of_living_public_policy,Terima kasih kepada Perdana Menteri.,86a64e95a586a649701d,2025-07-24T09:59:07Z,2025-07-24T09:59:07Z,0,0,True,True,none,,2026-06-17T15:11:38.329834+00:00,raw,,Terima kasih kepada Perdana Menteri.,terima kasih kepada perdana menteri,5,36,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0338950604200363,0.0464508719742298,0.9196540713310242,0.9196540713310242,0.8732031993567944,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,631,2026-06-18 19:12:37,human_manual_review,,,,
YT_Ugy3lRsjDOWZjxgzp2d4AaABAg,YouTube,top_level_comment,Ugy3lRsjDOWZjxgzp2d4AaABAg,Ugy3lRsjDOWZjxgzp2d4AaABAg,oULUeT07fa0,JPJ MALAYSIA? ADA APA APA JAWAPAN KE? SITA KENDERAAN ORANG SAMPAI BERBULAN BULAN? TERIMA KASIH SINGH,Bossrul Channel,https://www.youtube.com/watch?v=oULUeT07fa0,2025-07-01T02:14:17Z,transport_public_services,❤❤❤❤❤❤ itu boleh boleh buat tindakan tu,e373f12d2ad6c50a99a0,2025-07-12T05:09:46Z,2025-07-12T05:09:46Z,0,0,True,True,none,,2026-06-17T15:11:48.876454+00:00,raw,,❤❤❤❤❤❤ itu boleh boleh buat tindakan tu,itu boleh boleh buat tindakan tu,6,39,6,False,True,0,0,0,BM,id,2,0,,False,False,accepted,positive,0.0298198089003562,0.040117897093296,0.9300623536109924,0.9300623536109924,0.8899444565176964,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,636,2026-06-18 19:13:10,human_manual_review,,,,
YT_UgyF38M4IzjEpgxmZQJ4AaABAg,YouTube,top_level_comment,UgyF38M4IzjEpgxmZQJ4AaABAg,UgyF38M4IzjEpgxmZQJ4AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,"Kasihan PMX kerana masalah besar negara disebabkan kepimpinan dahulu dia yang tanggung semuanya ,HIDUP PMX.",1e18344b9e57acd670ed,2025-07-19T10:06:54Z,2025-07-19T10:06:54Z,2,1,True,True,none,,2026-06-17T15:11:40.015548+00:00,raw,,"Kasihan PMX kerana masalah besar negara disebabkan kepimpinan dahulu dia yang tanggung semuanya ,HIDUP PMX.",kasihan pmx kerana masalah besar negara disebabkan kepimpinan dahulu dia yang tanggung semuanya hidup pmx,15,107,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,negative,0.953784704208374,0.0220044050365686,0.0242109466344118,0.953784704208374,0.9295737575739622,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,699,2026-06-18 19:23:38,human_manual_review,,,,
YT_UgwWq_RNz7s4xvqQSA54AaABAg,YouTube,top_level_comment,UgwWq_RNz7s4xvqQSA54AaABAg,UgwWq_RNz7s4xvqQSA54AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,"I love driving if there's no traffic jam and the petrol price is not that expensive, especially during post MCO period",14ac13b03b15f1c74ca9,2026-05-13T12:25:39Z,2026-05-13T12:25:39Z,4,3,True,True,none,,2026-06-17T15:11:48.488436+00:00,raw,,"I love driving if there's no traffic jam and the petrol price is not that expensive, especially during post MCO period",i love driving if there s no traffic jam and the petrol price is not that expensive especially during post mco period,21,118,0,False,True,0,0,0,EN,en,0,9,,False,False,accepted,positive,0.0129200322553515,0.0321865566074848,0.9548934102058412,0.9548934102058412,0.9227068535983562,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,706,2026-06-18 19:24:56,human_manual_review,,,,
YT_Ugx-OzKOuUgSGiUz4El4AaABAg,YouTube,top_level_comment,Ugx-OzKOuUgSGiUz4El4AaABAg,Ugx-OzKOuUgSGiUz4El4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,You are very generous MPS THANK YOU,0c80f428ddd52782a4e5,2026-01-19T11:12:54Z,2026-01-19T11:12:54Z,0,0,True,True,none,,2026-06-17T15:11:40.405212+00:00,raw,,You are very generous MPS THANK YOU,you are very generous mps thank you,7,35,0,False,True,0,0,0,EN,en,0,4,,False,False,accepted,positive,0.0213761385530233,0.020463241264224,0.958160638809204,0.958160638809204,0.9367845002561808,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,716,2026-06-18 19:26:12,human_manual_review,,,,
YT_UgyY0aXSJOvW_QCVSEF4AaABAg,YouTube,top_level_comment,UgyY0aXSJOvW_QCVSEF4AaABAg,UgyY0aXSJOvW_QCVSEF4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Thanks U... BAPAK BARUA 🎉😂😂😂🎉,844c0ecb4c710ea5b9d2,2026-01-13T14:05:11Z,2026-01-13T14:05:11Z,2,0,True,True,none,,2026-06-17T15:11:40.405328+00:00,raw,,Thanks U.. BAPAK BARUA 🎉😂😂😂🎉,thanks u bapak barua,4,28,5,False,True,0,0,0,EN,en,0,1,,False,False,accepted,positive,0.0181099344044923,0.022707849740982,0.9591822624206544,0.9591822624206544,0.9364744126796722,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,720,2026-06-18 19:26:22,human_manual_review,,,,
YT_UgzGJuplI3O2YaCdtHx4AaABAg,YouTube,top_level_comment,UgzGJuplI3O2YaCdtHx4AaABAg,UgzGJuplI3O2YaCdtHx4AaABAg,L-iPwc5b3oI,Malaysia rolls out the welcome mat for first tourists of 2026,The Star,https://www.youtube.com/watch?v=L-iPwc5b3oI,2026-01-01T05:54:35Z,tourism_lifestyle_events,Fortune blesses those who smile and are warmth and friendly to their guests. 💰 🤑🤑🤑,867d1a34d0e13db565c6,2026-01-02T14:05:16Z,2026-01-02T14:05:16Z,0,0,True,True,none,,2026-06-17T15:11:45.906312+00:00,raw,,Fortune blesses those who smile and are warmth and friendly to their guests. 💰 🤑🤑🤑,fortune blesses those who smile and are warmth and friendly to their guests,13,82,4,False,True,0,0,0,EN,en,0,2,,False,False,accepted,positive,0.0047183958813548,0.0131678516045212,0.982113778591156,0.982113778591156,0.9689459269866348,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,820,2026-06-18 19:54:02,human_manual_review,,,,
YT_Ugz3WqVe5jQVNp0J5Rt4AaABAg,YouTube,top_level_comment,Ugz3WqVe5jQVNp0J5Rt4AaABAg,Ugz3WqVe5jQVNp0J5Rt4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,Congrats to our tourism minister…..biar pun dia kuat mabuk….😂😂😂,9fed95ac2f75d5ab1f82,2026-02-20T17:44:09Z,2026-02-20T17:44:09Z,0,0,True,True,none,,2026-06-17T15:11:46.187613+00:00,raw,,Congrats to our tourism minister..biar pun dia kuat mabuk..😂😂😂,congrats to our tourism minister biar pun dia kuat mabuk,10,62,3,False,True,0,0,0,MIXED,id,1,1,,False,False,accepted,positive,0.0671134293079376,0.0705548897385597,0.8623316287994385,0.8623316287994385,0.7917767390608788,high,medium,mixed_language,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,18,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive
YT_UgwKD5pdWWiqYXuh0XN4AaABAg,YouTube,top_level_comment,UgwKD5pdWWiqYXuh0XN4AaABAg,UgwKD5pdWWiqYXuh0XN4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Oklah tu syukur alhamdulillah,d3d573aeab614031b1e9,2026-01-09T02:39:07Z,2026-01-09T02:39:07Z,0,0,True,True,none,,2026-06-17T15:11:40.405597+00:00,raw,,Oklah tu syukur alhamdulillah,oklah tu syukur alhamdulillah,4,29,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0886560380458831,0.1014858111739158,0.8098581433296204,0.8098581433296204,0.7083723321557045,high,low,,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,37,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive
YT_UgwiJv3ZLgIixadMEXF4AaABAg,YouTube,top_level_comment,UgwiJv3ZLgIixadMEXF4AaABAg,UgwiJv3ZLgIixadMEXF4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,"Malaysia will officially become a high income country likely this year (2025) or next year (2026). So, a big deal as it's the only ASEAN country to hit that besides the smaller city states like SG and Brunei.",1d94578d83950b5fdd07,2026-02-14T04:55:13Z,2026-02-14T04:55:13Z,4,0,True,True,none,,2026-06-17T15:11:46.187823+00:00,raw,,"Malaysia will officially become a high income country likely this year (2025) or next year (2026). So, a big deal as it's the only ASEAN country to hit that besides the smaller city states like SG and Brunei.",malaysia will officially become a high income country likely this year 2025 or next year 2026 so a big deal as it s the only asean country to hit that besides the smaller city states like sg and brunei,38,208,0,False,True,0,0,0,MIXED,en,1,4,,False,False,accepted,positive,0.0287212021648883,0.1705905348062515,0.8006882071495056,0.8006882071495056,0.6300976723432541,high,medium,mixed_language,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,44,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive
YT_UgyfFW6dNqpP6udL_Hp4AaABAg,YouTube,top_level_comment,UgyfFW6dNqpP6udL_Hp4AaABAg,UgyfFW6dNqpP6udL_Hp4AaABAg,zCSY4bGWUXc,"Suara Rakyat: Nilai semula subsidi petrol golongan kaya, apa kata orang miskin?",Astro AWANI,https://www.youtube.com/watch?v=zCSY4bGWUXc,2026-05-11T12:14:22Z,cost_of_living_public_policy,Jawapan untie spt org pentingkan diri sendiri...uncle you're give good answer,908f0071f825c4f8e7a8,2026-05-11T13:55:28Z,2026-05-11T13:56:27Z,0,0,True,True,none,,2026-06-17T15:11:37.971105+00:00,raw,,Jawapan untie spt org pentingkan diri sendiri..uncle you're give good answer,jawapan untie spt org pentingkan diri sendiri uncle you re give good answer,12,76,0,False,True,0,0,0,EN,id,0,1,,False,False,accepted,positive,0.1302896738052368,0.2316825240850448,0.6380277872085571,0.6380277872085571,0.4063452631235122,medium,medium,medium_confidence,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,63,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive
YT_UgwvxUd5SqBFK76Bp3F4AaABAg,YouTube,top_level_comment,UgwvxUd5SqBFK76Bp3F4AaABAg,UgwvxUd5SqBFK76Bp3F4AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,"Recently I took MRT and found loud sounds along the route, I dun know why ?? When it first started , there is no such strange sound !!!",60a7d57c50f61c77471c,2026-05-29T01:56:09Z,2026-05-29T01:56:09Z,1,0,True,True,none,,2026-06-17T15:11:46.538400+00:00,raw,,"Recently I took MRT and found loud sounds along the route, I dun know why ?? When it first started , there is no such strange sound !!",recently i took mrt and found loud sounds along the route i dun know why when it first started there is no such strange sound,25,134,0,False,True,0,0,0,EN,en,0,5,,False,False,accepted,positive,0.1012077406048774,0.2894298434257507,0.6093623638153076,0.6093623638153076,0.3199325203895569,medium,medium,medium_confidence,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,71,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive
