record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label,dataset_split_ready,final_dataset_name,final_dataset_created_at,final_dataset_sequence
YT_UgyEi8qRtFfzmQVVQHt4AaABAg,YouTube,top_level_comment,UgyEi8qRtFfzmQVVQHt4AaABAg,UgyEi8qRtFfzmQVVQHt4AaABAg,mVmYibok-7A,[TERKINI] MOF sekat MyKad individu salah guna subsidi BUDI95,Astro AWANI,https://www.youtube.com/watch?v=mVmYibok-7A,2026-03-23T23:22:33Z,cost_of_living_public_policy,"Sikap mementingkan diri..kurangkan subsidi minyak sat lg baru ada akai, genapkan jer la 2.00 seliter kne tgk keadaan semasa jg . ( pasal aku pengguna fasiliti pengangkutan awam , lg jimat peduli apa aku minyak naik harga 😅🤣😂🤣😅)",2b6eef59294506c35fa4,2026-03-24T04:42:54Z,2026-03-24T04:42:54Z,1,0,True,True,none,,2026-06-17T15:11:39.038281+00:00,raw,,"Sikap mementingkan diri..kurangkan subsidi minyak sat lg baru ada akai, genapkan jer la 2.00 seliter kne tgk keadaan semasa jg . ( pasal aku pengguna fasiliti pengangkutan awam , lg jimat peduli apa aku minyak naik harga 😅🤣😂🤣😅)",sikap mementingkan diri kurangkan subsidi minyak sat lg baru ada akai genapkan jer la 2 00 seliter kne tgk keadaan semasa jg pasal aku pengguna fasiliti pengangkutan awam lg jimat peduli apa aku minyak naik harga,36,227,5,False,True,0,0,0,BM,id,3,0,,False,False,accepted,negative,0.7624222040176392,0.1240740269422531,0.1135038286447525,0.7624222040176392,0.638348177075386,medium,medium,medium_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,469,2026-06-18 18:45:47,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,485
YT_UgyY6_n4CoS23eATJyR4AaABAg,YouTube,top_level_comment,UgyY6_n4CoS23eATJyR4AaABAg,UgyY6_n4CoS23eATJyR4AaABAg,mVmYibok-7A,[TERKINI] MOF sekat MyKad individu salah guna subsidi BUDI95,Astro AWANI,https://www.youtube.com/watch?v=mVmYibok-7A,2026-03-23T23:22:33Z,cost_of_living_public_policy,"Banyak sebab orang isi dalam tong. 1. Duduk pedalaman. Stesen paling dekat pun 25-30 km. 2. Guna untuk ladang dan kebun. Mesin rumput, mesin potong pokok. 3. Generator 4. Bot terutamanya kat sungai. Nak pancing udang. 5. Duduk pulau. Mana ada stesen minyak setengah pulau. Tapi kereta, motor ada. Macam pulau Tioman, pulau besar Mersing",04f123433f027639647c,2026-03-24T10:13:20Z,2026-03-24T10:13:20Z,2,1,True,True,none,,2026-06-17T15:11:39.037467+00:00,raw,,"Banyak sebab orang isi dalam tong. 1. Duduk pedalaman. Stesen paling dekat pun 25-30 km. 2. Guna untuk ladang dan kebun. Mesin rumput, mesin potong pokok. 3. Generator 4. Bot terutamanya kat sungai. Nak pancing udang. 5. Duduk pulau. Mana ada stesen minyak setengah pulau. Tapi kereta, motor ada. Macam pulau Tioman, pulau besar Mersing",banyak sebab orang isi dalam tong 1 duduk pedalaman stesen paling dekat pun 25 30 km 2 guna untuk ladang dan kebun mesin rumput mesin potong pokok 3 generator 4 bot terutamanya kat sungai nak pancing udang 5 duduk pulau mana ada stesen minyak setengah pulau tapi kereta motor ada macam pulau tioman pulau besar mersing,55,336,0,False,True,0,0,0,BM,id,10,0,,False,False,accepted,neutral,0.2514098286628723,0.4041974246501922,0.3443928360939026,0.4041974246501922,0.0598045885562896,low,high,low_confidence | small_probability_margin | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,34,2026-06-18 15:30:33,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,486
YT_UgyWH0KcHd3iAgPOCAN4AaABAg,YouTube,top_level_comment,UgyWH0KcHd3iAgPOCAN4AaABAg,UgyWH0KcHd3iAgPOCAN4AaABAg,lWY3O9pFexo,KOS SARA HIDUP | PM Umum Butiran Penghargaan Untuk Rakyat Esok (BU),Buletin TV3,https://www.youtube.com/watch?v=lWY3O9pFexo,2025-07-22T12:11:44Z,cost_of_living_public_policy,hari ni menang esok minyak turun.. kah kah kah..,8b33f8fe82bac236caff,2025-07-22T23:22:46Z,2025-07-22T23:22:46Z,0,0,True,True,none,,2026-06-17T15:11:38.330372+00:00,raw,,hari ni menang esok minyak turun.. kah kah kah..,hari ni menang esok minyak turun kah kah kah,9,48,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.146225556731224,0.1734924614429474,0.6802819967269897,0.6802819967269897,0.5067895352840424,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,376,2026-06-18 18:29:52,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,487
YT_UgzdQ5hEosqKjkD12zF4AaABAg,YouTube,top_level_comment,UgzdQ5hEosqKjkD12zF4AaABAg,UgzdQ5hEosqKjkD12zF4AaABAg,zCSY4bGWUXc,"Suara Rakyat: Nilai semula subsidi petrol golongan kaya, apa kata orang miskin?",Astro AWANI,https://www.youtube.com/watch?v=zCSY4bGWUXc,2026-05-11T12:14:22Z,cost_of_living_public_policy,Kasihan tipeM sdh mulai magrib,da62f95a7e7611f0c8df,2026-05-13T23:18:10Z,2026-05-13T23:18:10Z,0,0,True,True,none,,2026-06-17T15:11:37.970115+00:00,raw,,Kasihan tipeM sdh mulai magrib,kasihan tipem sdh mulai magrib,5,30,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,negative,0.9820871949195862,0.0079362047836184,0.0099765602499246,0.9820871949195862,0.9721106346696616,high,low,,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,819,2026-06-18 20:00:46,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,488
YT_UgxeDtuYb0HCZoFEIe94AaABAg,YouTube,top_level_comment,UgxeDtuYb0HCZoFEIe94AaABAg,UgxeDtuYb0HCZoFEIe94AaABAg,ePfJmLXfPwU,JPJ perkenal wajah baharu lesen memandu,Harian Metro,https://www.youtube.com/watch?v=ePfJmLXfPwU,2025-05-21T11:30:02Z,transport_public_services,Selagi benda yg mendatangkan duit itulah kerajaan mau dr rakyat.. harap ada rakyat Malaysia yg kreatif cipta id tercanggih nanti,d5666ed8adc6186bb7de,2025-05-21T16:05:12Z,2025-05-21T16:05:12Z,4,0,True,True,none,,2026-06-17T15:11:47.300868+00:00,raw,,Selagi benda yg mendatangkan duit itulah kerajaan mau dr rakyat.. harap ada rakyat Malaysia yg kreatif cipta id tercanggih nanti,selagi benda yg mendatangkan duit itulah kerajaan mau dr rakyat harap ada rakyat malaysia yg kreatif cipta id tercanggih nanti,20,128,0,False,True,0,0,0,BM,id,3,0,,False,False,accepted,positive,0.2019956260919571,0.2159233093261718,0.5820810794830322,0.5820810794830322,0.3661577701568603,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,311,2026-06-18 17:14:44,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,489
YT_UgzTSibwsIZcXHSquaB4AaABAg,YouTube,top_level_comment,UgzTSibwsIZcXHSquaB4AaABAg,UgzTSibwsIZcXHSquaB4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Dak la ni hat video kuih tako tu dia nk bg tahu apa?? Ka dia x kenai kuih.. yg lg 1 tepung pelita aku suka kalau lembik mcm tu..,ba44dfe81434984eae1c,2026-02-28T18:39:42Z,2026-02-28T18:39:42Z,0,0,True,True,none,,2026-06-17T15:11:44.742980+00:00,raw,,Dak la ni hat video kuih tako tu dia nk bg tahu apa?? Ka dia x kenai kuih.. yg lg 1 tepung pelita aku suka kalau lembik mcm tu..,dak la ni hat video kuih tako tu dia nk bg tahu apa ka dia x kenai kuih yg lg 1 tepung pelita aku suka kalau lembik mcm tu,29,128,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,negative,0.5531958937644958,0.2354563176631927,0.2113477885723114,0.5531958937644958,0.3177395761013031,low,high,low_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,256,2026-06-18 17:00:45,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,490
YT_UgzqKAiQJ55PL50XEFh4AaABAg,YouTube,top_level_comment,UgzqKAiQJ55PL50XEFh4AaABAg,UgzqKAiQJ55PL50XEFh4AaABAg,lWY3O9pFexo,KOS SARA HIDUP | PM Umum Butiran Penghargaan Untuk Rakyat Esok (BU),Buletin TV3,https://www.youtube.com/watch?v=lWY3O9pFexo,2025-07-22T12:11:44Z,cost_of_living_public_policy,Terbaik pmx semoga Allah permudahkan segala urusan aamiin yra,c059be39b2d3050ddc58,2025-07-22T23:28:12Z,2025-07-22T23:28:12Z,0,0,True,True,none,,2026-06-17T15:11:38.330361+00:00,raw,,Terbaik pmx semoga Allah permudahkan segala urusan aamiin yra,terbaik pmx semoga allah permudahkan segala urusan aamiin yra,9,61,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0578383058309555,0.0555778555572032,0.8865838050842285,0.8865838050842285,0.828745499253273,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,617,2026-06-18 19:09:43,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,491
YT_UgweRTlO75MEDJSARyB4AaABAg,YouTube,top_level_comment,UgweRTlO75MEDJSARyB4AaABAg,UgweRTlO75MEDJSARyB4AaABAg,zCSY4bGWUXc,"Suara Rakyat: Nilai semula subsidi petrol golongan kaya, apa kata orang miskin?",Astro AWANI,https://www.youtube.com/watch?v=zCSY4bGWUXc,2026-05-11T12:14:22Z,cost_of_living_public_policy,"Golongan kaye, berarti di malaydesh ada golongan tak mampu,itu kata pakcik malaydesh,jadi jangan sombong ya desh,tak semua orang malaydesh kaye,itu rakyat malaydesh sendiri yang cakep",59d2202ebb734f5bc3db,2026-05-15T09:12:02Z,2026-05-15T09:12:02Z,0,0,True,True,none,,2026-06-17T15:11:37.969841+00:00,raw,,"Golongan kaye, berarti di malaydesh ada golongan tak mampu,itu kata pakcik malaydesh,jadi jangan sombong ya desh,tak semua orang malaydesh kaye,itu rakyat malaydesh sendiri yang cakep",golongan kaye berarti di malaydesh ada golongan tak mampu itu kata pakcik malaydesh jadi jangan sombong ya desh tak semua orang malaydesh kaye itu rakyat malaydesh sendiri yang cakep,29,183,0,False,True,0,0,0,BM,id,5,0,,False,False,accepted,negative,0.7686362266540527,0.1237238049507141,0.1076400279998779,0.7686362266540527,0.6449124217033386,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,477,2026-06-18 18:48:34,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,492
YT_UgyPzDS0j1AVbUZidc94AaABAg,YouTube,top_level_comment,UgyPzDS0j1AVbUZidc94AaABAg,UgyPzDS0j1AVbUZidc94AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,"Incredible Tenacity to survive....Congratulations to this ""Noodle Chef"" & part time D.J.....Good Luck and Good Health and Prosperity to Him....👍🙏👌",6c95cf9574a6dfa84cf2,2025-11-26T05:49:29Z,2025-11-26T05:49:29Z,1,0,True,True,none,,2026-06-17T15:11:42.418682+00:00,raw,,"Incredible Tenacity to survive..Congratulations to this ""Noodle Chef"" & part time D.J..Good Luck and Good Health and Prosperity to Him..👍🙏👌",incredible tenacity to survive congratulations to this noodle chef part time d j good luck and good health and prosperity to him,22,139,3,False,True,0,0,0,EN,en,0,3,,False,False,accepted,positive,0.0167105533182621,0.0218014474958181,0.9614880084991456,0.9614880084991456,0.9396865610033274,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,730,2026-06-18 19:26:56,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,493
YT_Ugwsx97vrdVBbLL1gF14AaABAg,YouTube,top_level_comment,Ugwsx97vrdVBbLL1gF14AaABAg,Ugwsx97vrdVBbLL1gF14AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Budget zakat berkurang nak cover cost bayar minyak tak subsidi.,f65a232c287f98924b16,2026-05-15T06:43:55Z,2026-05-15T06:43:55Z,0,0,True,True,none,,2026-06-17T15:11:41.872045+00:00,raw,,Budget zakat berkurang nak cover cost bayar minyak tak subsidi.,budget zakat berkurang nak cover cost bayar minyak tak subsidi,10,63,0,False,True,0,0,0,BM,id,3,0,,False,False,accepted,negative,0.5555524230003357,0.2504209876060486,0.1940266340970993,0.5555524230003357,0.3051314353942871,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,265,2026-06-18 17:05:12,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,494
YT_Ugzy98E8U07p-Pi7axJ4AaABAg,YouTube,top_level_comment,Ugzy98E8U07p-Pi7axJ4AaABAg,Ugzy98E8U07p-Pi7axJ4AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,"Great piece. I’m an American expat living in Penang. Let me also say that from my perspective, Malaysia (society & government) is asking all the right questions, and actually taking intelligent action to solve some of these challenges. I pray my home country gets to this point.",8ab56a1c5a2fe65fdf90,2026-05-13T00:51:24Z,2026-05-13T00:51:24Z,2,1,True,True,none,,2026-06-17T15:11:48.489108+00:00,raw,,"Great piece. I’m an American expat living in Penang. Let me also say that from my perspective, Malaysia (society & government) is asking all the right questions, and actually taking intelligent action to solve some of these challenges. I pray my home country gets to this point.",great piece i m an american expat living in penang let me also say that from my perspective malaysia society government is asking all the right questions and actually taking intelligent action to solve some of these challenges i pray my home country gets to this point,47,278,0,False,True,0,0,0,MIXED,en,1,8,,False,False,accepted,positive,0.0516829378902912,0.0827551037073135,0.8655619025230408,0.8655619025230408,0.7828067988157272,high,medium,mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,551,2026-06-18 19:01:04,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,495
YT_UgwZITzbS9y45vCd9zp4AaABAg,YouTube,top_level_comment,UgwZITzbS9y45vCd9zp4AaABAg,UgwZITzbS9y45vCd9zp4AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,"the moment i heard lot 10 i know the car team is going to stuck a lot 🤣 bukit bintang, the well know place for jam",4f5d8320af1240728a25,2025-06-10T09:16:27Z,2025-06-10T09:16:27Z,1,0,True,True,none,,2026-06-17T15:11:46.923345+00:00,raw,,"the moment i heard lot 10 i know the car team is going to stuck a lot 🤣 bukit bintang, the well know place for jam",the moment i heard lot 10 i know the car team is going to stuck a lot bukit bintang the well know place for jam,25,114,1,False,True,0,0,0,EN,en,0,3,,False,False,accepted,neutral,0.3152164816856384,0.3887937664985657,0.2959897816181183,0.3887937664985657,0.0735772848129272,low,high,low_confidence | small_probability_margin | neutral_prediction,neutral,reviewed,Changed from negative to neutral after text-based manual review,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,24,2026-06-18 20:41:44,human_manual_text_based_negative_recheck,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,496
YT_Ugx7c3xLKeyLDcq5dB54AaABAg,YouTube,top_level_comment,Ugx7c3xLKeyLDcq5dB54AaABAg,Ugx7c3xLKeyLDcq5dB54AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,I love driving over having to share my spaces with strangers in public transportation like sheep on conveyor in slaughterhouses,b951e02d4107f1507dc6,2026-05-16T01:16:16Z,2026-05-16T01:16:16Z,0,0,True,True,none,,2026-06-17T15:11:48.079555+00:00,raw,,I love driving over having to share my spaces with strangers in public transportation like sheep on conveyor in slaughterhouses,i love driving over having to share my spaces with strangers in public transportation like sheep on conveyor in slaughterhouses,20,127,0,False,True,0,0,0,EN,en,0,1,,False,False,accepted,positive,0.0833337232470512,0.2377170771360397,0.6789491772651672,0.6789491772651672,0.4412321001291275,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,374,2026-06-18 18:29:31,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,497
YT_UgyGA2p4KfPotmNbApt4AaABAg,YouTube,top_level_comment,UgyGA2p4KfPotmNbApt4AaABAg,UgyGA2p4KfPotmNbApt4AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,Stupid Ministers and bad planning. It has made us dependant too much on cars. Cities are build in such a way that a car is a must.,cdcbc9635bdac2b30170,2026-05-12T17:04:24Z,2026-05-12T17:04:24Z,0,1,True,True,none,,2026-06-17T15:11:48.489487+00:00,raw,,Stupid Ministers and bad planning. It has made us dependant too much on cars. Cities are build in such a way that a car is a must.,stupid ministers and bad planning it has made us dependant too much on cars cities are build in such a way that a car is a must,27,130,0,False,True,0,0,0,EN,en,0,5,,False,False,accepted,negative,0.976836621761322,0.0126341776922345,0.0105292601510882,0.976836621761322,0.9642024440690876,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,792,2026-06-18 19:58:56,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,498
YT_UgxTDgjoKf9sli0Mk8R4AaABAg,YouTube,top_level_comment,UgxTDgjoKf9sli0Mk8R4AaABAg,UgxTDgjoKf9sli0Mk8R4AaABAg,mVmYibok-7A,[TERKINI] MOF sekat MyKad individu salah guna subsidi BUDI95,Astro AWANI,https://www.youtube.com/watch?v=mVmYibok-7A,2026-03-23T23:22:33Z,cost_of_living_public_policy,Patut bagi subsidi 10 liter je,92ec2b181fd4bd7167e1,2026-03-24T05:23:15Z,2026-03-24T05:23:15Z,0,0,True,True,none,,2026-06-17T15:11:39.038144+00:00,raw,,Patut bagi subsidi 10 liter je,patut bagi subsidi 10 liter je,6,30,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,negative,0.5041511654853821,0.2668768763542175,0.2289719581604004,0.5041511654853821,0.2372742891311645,low,high,low_confidence,neutral,reviewed,Changed from negative to neutral after text-based manual review,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,156,2026-06-18 20:41:44,human_manual_text_based_negative_recheck,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,499
YT_Ugx1zFTqB3MhHrmzKm14AaABAg,YouTube,top_level_comment,Ugx1zFTqB3MhHrmzKm14AaABAg,Ugx1zFTqB3MhHrmzKm14AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,awal awal dah patut buat semakan la. Billionaire Malaysia pun dapat Rahmah 100. b0d0 betul,91c06dbde729dd583e4c,2026-05-11T03:12:54Z,2026-05-11T03:12:54Z,0,0,True,True,none,,2026-06-17T15:11:41.872134+00:00,raw,,awal awal dah patut buat semakan la. Billionaire Malaysia pun dapat Rahmah 100. b0d0 betul,awal awal dah patut buat semakan la billionaire malaysia pun dapat rahmah 100 b0d0 betul,15,90,0,False,True,0,0,0,BM,id,3,0,,False,False,accepted,positive,0.1557533144950866,0.1401412785053253,0.7041054368019104,0.7041054368019104,0.5483521223068237,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,399,2026-06-18 18:33:34,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,500
YT_Ugx8gHQ5wjD8TgDBEZ94AaABAg,YouTube,top_level_comment,Ugx8gHQ5wjD8TgDBEZ94AaABAg,Ugx8gHQ5wjD8TgDBEZ94AaABAg,L-iPwc5b3oI,Malaysia rolls out the welcome mat for first tourists of 2026,The Star,https://www.youtube.com/watch?v=L-iPwc5b3oI,2026-01-01T05:54:35Z,tourism_lifestyle_events,One of the best minister of Tourism,5da55d7c46c4c0d569b8,2026-01-01T09:57:31Z,2026-01-01T09:57:31Z,1,0,True,True,none,,2026-06-17T15:11:45.906762+00:00,raw,,One of the best minister of Tourism,one of the best minister of tourism,7,35,0,False,True,0,0,0,MIXED,en,1,2,,False,False,accepted,positive,0.0405427776277065,0.048877440392971,0.910579800605774,0.910579800605774,0.8617023602128029,high,medium,mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,566,2026-06-18 19:02:50,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,501
YT_Ugwi-bCJGOxazbaemnh4AaABAg,YouTube,top_level_comment,Ugwi-bCJGOxazbaemnh4AaABAg,Ugwi-bCJGOxazbaemnh4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,50rm raise every 3 months? 4 staff 200rm * 4 quarters: 1200rm per year additional cost,0c65e514e83e470a7cc6,2025-11-27T14:15:35Z,2025-11-27T14:15:35Z,0,0,True,True,none,,2026-06-17T15:11:42.418365+00:00,raw,,50rm raise every 3 months? 4 staff 200rm * 4 quarters: 1200rm per year additional cost,50rm raise every 3 months 4 staff 200rm 4 quarters 1200rm per year additional cost,15,86,0,False,True,0,0,0,EN,en,0,0,,False,False,accepted,neutral,0.0489146821200847,0.9020671248435974,0.0490182563662529,0.9020671248435974,0.8530488684773445,high,medium,neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,561,2026-06-18 19:02:17,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,502
YT_UgwPu6xuDqlDNabxiLB4AaABAg,YouTube,top_level_comment,UgwPu6xuDqlDNabxiLB4AaABAg,UgwPu6xuDqlDNabxiLB4AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,"I personally love cars, but having a car centric city is a no go at all. I felt happier walking around in an european city vs what we have in Malaysia, plus I love buses. Having great urbanism helps to free up the roads form congestion and giving space for people who do, and want to drive. Thats something many car lovers dont get when we talk about urbanism The ""last mile"" for me is the biggest issue with living near KL having no way to get to my nearest MRT other than driving Though for 9:33 , if it does happen, I hope it won't become a system that forces you to lose your precious car (ahemm singapore with their 10k SGD payment per 10 years), but instead just provide an easier way for people to get in touch with buisnesses that take and sell parts off old cars, as many just abandon their cars after failing to find buyers leading to eyesores in many old flat areas",73a716b0db7b882f12d2,2026-05-12T22:20:21Z,2026-05-12T22:20:21Z,3,0,True,True,none,,2026-06-17T15:11:48.489312+00:00,raw,,"I personally love cars, but having a car centric city is a no go at all. I felt happier walking around in an european city vs what we have in Malaysia, plus I love buses. Having great urbanism helps to free up the roads form congestion and giving space for people who do, and want to drive. Thats something many car lovers dont get when we talk about urbanism The ""last mile"" for me is the biggest issue with living near KL having no way to get to my nearest MRT other than driving Though for 9:33 , if it does happen, I hope it won't become a system that forces you to lose your precious car (ahemm singapore with their 10k SGD payment per 10 years), but instead just provide an easier way for people to get in touch with buisnesses that take and sell parts off old cars, as many just abandon their cars after failing to find buyers leading to eyesores in many old flat areas",i personally love cars but having a car centric city is a no go at all i felt happier walking around in an european city vs what we have in malaysia plus i love buses having great urbanism helps to free up the roads form congestion and giving space for people who do and want to drive thats something many car lovers dont get when we talk about urbanism the last mile for me is the biggest issue with living near kl having no way to get to my nearest mrt other than driving though for 9 33 if it does happen i hope it won t become a system that forces you to lose your precious car ahemm singapore with their 10k sgd payment per 10 years but instead just provide an easier way for people to get in touch with buisnesses that take and sell parts off old cars as many just abandon their cars after failing to find buyers leading to eyesores in many old flat areas,169,876,0,False,True,0,0,0,MIXED,en,1,10,,False,False,accepted,positive,0.1498031020164489,0.18606998026371,0.6641268730163574,0.6641268730163574,0.4780568927526474,medium,medium,medium_confidence | mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,366,2026-06-18 18:27:50,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,503
