record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label,dataset_split_ready,final_dataset_name,final_dataset_created_at,final_dataset_sequence,original_text,translated_text_en,translation_status,translation_method,sentiment,action,review_notes
YT_UgwydEogMM8mYj8kPsd4AaABAg,YouTube,top_level_comment,UgwydEogMM8mYj8kPsd4AaABAg,UgwydEogMM8mYj8kPsd4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,"Sara hanya terhad untuk barang-barang kering sahaja, kan lebih baik kalau sara juga dapat digunakan untuk barang-barang basah",65a586545e353e4c1b41,2025-10-14T05:53:04Z,2025-10-14T05:53:04Z,1,0,True,True,none,,2026-06-17T15:11:41.176901+00:00,raw,,"Sara hanya terhad untuk barang-barang kering sahaja, kan lebih baik kalau sara juga dapat digunakan untuk barang-barang basah",sara hanya terhad untuk barang barang kering sahaja kan lebih baik kalau sara juga dapat digunakan untuk barang barang basah,18,125,0,False,True,0,0,0,BM,id,4,0,,False,False,accepted,positive,0.216943547129631,0.3642771244049072,0.4187792837619781,0.4187792837619781,0.0545021593570709,low,high,low_confidence | small_probability_margin,neutral,reviewed,Moved from positive supplement to neutral after manual review,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,98,2026-06-18 20:30:19,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,neutral_after_manual_review,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,196,"Sara hanya terhad untuk barang-barang kering sahaja, kan lebih baik kalau sara juga dapat digunakan untuk barang-barang basah","Sara is only limited to dry items, it would be better if Sara could also be used for wet items",translated,google_translate_auto_to_en,neutral,keep,current label is acceptable
YT_UgwpW707RILHgfdlZTZ4AaABAg,YouTube,top_level_comment,UgwpW707RILHgfdlZTZ4AaABAg,UgwpW707RILHgfdlZTZ4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,Only in east Malaysia. Eggs price is RM11/12 per tray of 30 in west Malaysia.,281c323332bc12554f38,2025-11-25T14:23:23Z,2025-11-25T14:23:23Z,31,16,True,True,none,,2026-06-17T15:11:42.419033+00:00,raw,,Only in east Malaysia. Eggs price is RM11/12 per tray of 30 in west Malaysia.,only in east malaysia eggs price is rm11 12 per tray of 30 in west malaysia,16,77,0,False,True,0,0,0,MIXED,en,1,2,,False,False,accepted,neutral,0.0127367442473769,0.9675661325454712,0.0196970906108617,0.9675661325454712,0.9478690419346094,high,medium,neutral_prediction | mixed_language,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,599,2026-06-18 19:06:38,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,777,Only in east Malaysia. Eggs price is RM11/12 per tray of 30 in west Malaysia.,Only in east Malaysia. Eggs price is RM11/12 per tray of 30 in west Malaysia.,kept_original_english,none,neutral,keep,current label is acceptable
YT_Ugyy4vgnk-njpFGAlP94AaABAg,YouTube,top_level_comment,Ugyy4vgnk-njpFGAlP94AaABAg,Ugyy4vgnk-njpFGAlP94AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,"Loving these budget challenges vlog across KL PJ and Klang area, keep it up mmtv!!",02448f1c7d0223ec24d5,2025-05-23T13:17:27Z,2025-05-23T13:17:38Z,9,1,True,True,none,,2026-06-17T15:11:46.929290+00:00,raw,,"Loving these budget challenges vlog across KL PJ and Klang area, keep it up mmtv!!",loving these budget challenges vlog across kl pj and klang area keep it up mmtv,15,82,0,False,True,0,0,0,EN,en,0,1,,False,False,accepted,positive,0.0112772518768906,0.0299076586961746,0.958815097808838,0.958815097808838,0.9289074391126632,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,718,2026-06-18 19:26:16,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,90,"Loving these budget challenges vlog across KL PJ and Klang area, keep it up mmtv!!","Loving these budget challenges vlog across KL PJ and Klang area, keep it up mmtv!!",kept_original_english,none,neutral,relabel,translated English appears informational/unclear rather than explicit sentiment
YT_UgwX0b5o4BC5XsLUZzx4AaABAg,YouTube,top_level_comment,UgwX0b5o4BC5XsLUZzx4AaABAg,UgwX0b5o4BC5XsLUZzx4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,Kami sokong jika pmx di turunkan. . .,fb87db8cbee2e5d4eca0,2025-10-14T04:51:53Z,2025-10-14T04:51:53Z,18,0,True,True,none,,2026-06-17T15:11:41.176955+00:00,raw,,Kami sokong jika pmx di turunkan. . .,kami sokong jika pmx di turunkan,6,37,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.2226915806531906,0.2759341299533844,0.5013743042945862,0.5013743042945862,0.2254401743412017,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,151,2026-06-18 15:53:18,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,166,Kami sokong jika pmx di turunkan. . .,We support if pmx is taken down. . .,translated,google_translate_auto_to_en,positive,relabel,positive/supportive cues outweigh negative label after translation
YT_Ugzeta75Qd_R3s5YMCl4AaABAg,YouTube,top_level_comment,Ugzeta75Qd_R3s5YMCl4AaABAg,Ugzeta75Qd_R3s5YMCl4AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,"Build more public transport in klang valley, sabah sarawak jb melaka negeri sembilan east coast area Pahang Kelantan terrengganu Ipoh penang kedah & perlis",246824094ac50dab04c2,2025-05-23T14:43:35Z,2025-05-23T14:43:35Z,2,3,True,True,none,,2026-06-17T15:11:46.928723+00:00,raw,,"Build more public transport in klang valley, sabah sarawak jb melaka negeri sembilan east coast area Pahang Kelantan terrengganu Ipoh penang kedah & perlis",build more public transport in klang valley sabah sarawak jb melaka negeri sembilan east coast area pahang kelantan terrengganu ipoh penang kedah perlis,23,155,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,neutral,0.103506751358509,0.547936201095581,0.3485570549964905,0.547936201095581,0.1993791460990905,low,high,low_confidence | neutral_prediction,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,247,2026-06-18 16:55:00,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,552,"Build more public transport in klang valley, sabah sarawak jb melaka negeri sembilan east coast area Pahang Kelantan terrengganu Ipoh penang kedah & perlis","Build more public transport in Klang Valley, Sabah, Sarawak, JB, Melaka, Negeri Sembilan, East Coast Area, Pahang, Kelantan, Terranganu, Ipoh, Penang, Kedah & Perlis",translated,google_translate_auto_to_en,neutral,relabel,translated English appears informational/unclear rather than explicit sentiment
YT_Ugzx88_v76nZw3FCIuN4AaABAg,YouTube,top_level_comment,Ugzx88_v76nZw3FCIuN4AaABAg,Ugzx88_v76nZw3FCIuN4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Warga Sabah Malaysia🇲🇾 hadir TQ DSAI.hebat 🇲🇾👍👍👍,703f5f85acb2f740cccb,2026-01-09T14:29:51Z,2026-01-09T14:29:51Z,5,0,True,True,none,,2026-06-17T15:11:40.405561+00:00,raw,,Warga Sabah Malaysia🇲🇾 hadir TQ DSAI.hebat 🇲🇾👍👍👍,warga sabah malaysia hadir tq dsai hebat,7,48,5,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.0519298799335956,0.0437402501702308,0.9043298363685608,0.9043298363685608,0.8523999564349651,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,625,2026-06-18 19:11:28,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,665,Warga Sabah Malaysia🇲🇾 hadir TQ DSAI.hebat 🇲🇾👍👍👍,Citizens of Sabah Malaysia 🇲🇾 present TQ DSAI. great 🇲🇾👍👍👍,translated,google_translate_auto_to_en,positive,keep,current label is acceptable or ambiguous
YT_Ugx8kp0nnBlARlJ1zit4AaABAg,YouTube,top_level_comment,Ugx8kp0nnBlARlJ1zit4AaABAg,Ugx8kp0nnBlARlJ1zit4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,"Kerajaan tolong sekat My kasih /sara untuk produk santan kara,kopi kapal api, indocoffe, mee sedap,indo mee.kita kena bantu produk tempatan..klo di seberang mereka tak akan sokong mna2 produk kita di negara mereka ..ayuh kerajaan tolong ubah system My kasih/sara hanya untuk produk tempatan sahaja",b79469824a490a4082d8,2026-01-10T10:43:18Z,2026-01-10T10:43:18Z,5,1,True,True,none,,2026-06-17T15:11:40.405514+00:00,raw,,"Kerajaan tolong sekat My kasih /sara untuk produk santan kara,kopi kapal api, indocoffe, mee sedap,indo mee.kita kena bantu produk tempatan..klo di seberang mereka tak akan sokong mna2 produk kita di negara mereka ..ayuh kerajaan tolong ubah system My kasih/sara hanya untuk produk tempatan sahaja",kerajaan tolong sekat my kasih sara untuk produk santan kara kopi kapal api indocoffe mee sedap indo mee kita kena bantu produk tempatan klo di seberang mereka tak akan sokong mna2 produk kita di negara mereka ayuh kerajaan tolong ubah system my kasih sara hanya untuk produk tempatan sahaja,49,297,0,False,True,0,0,0,BM,id,6,0,,False,False,accepted,negative,0.7955142855644226,0.1029073894023895,0.1015783473849296,0.7955142855644226,0.6926068961620331,medium,medium,medium_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,531,2026-06-18 18:57:40,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,92,"Kerajaan tolong sekat My kasih /sara untuk produk santan kara,kopi kapal api, indocoffe, mee sedap,indo mee.kita kena bantu produk tempatan..klo di seberang mereka tak akan sokong mna2 produk kita di negara mereka ..ayuh kerajaan tolong ubah system My kasih/sara hanya untuk produk tempatan sahaja","Government please block My kasih / sara for coconut milk products, api kapal coffee, indocoffe, mee sedap, indo mee. we have to help local products.. if on the other side they won't support any of our products in their country .. come on government please change the My kasih / sara system only for local products",translated,google_translate_auto_to_en,positive,relabel,translated English contains stronger positive/supportive sentiment cues
YT_UgzFj_O-hN-BEaubcU94AaABAg,YouTube,top_level_comment,UgzFj_O-hN-BEaubcU94AaABAg,UgzFj_O-hN-BEaubcU94AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,A developed city/country is where millionaires take public transport.,b2060d476d75245c2c79,2026-05-13T12:21:54Z,2026-05-13T12:21:54Z,1,1,True,True,none,,2026-06-17T15:11:48.488487+00:00,raw,,A developed city/country is where millionaires take public transport.,a developed city country is where millionaires take public transport,10,69,0,False,True,0,0,0,EN,en,0,1,,False,False,accepted,neutral,0.0095651298761367,0.6243854761123657,0.3660493493080139,0.6243854761123657,0.2583361268043518,medium,medium,medium_confidence | neutral_prediction,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,354,2026-06-18 18:24:39,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,584,A developed city/country is where millionaires take public transport.,A developed city/country is where millionaires take public transport.,kept_original_english,none,neutral,relabel,translated English appears informational/unclear rather than explicit sentiment
YT_Ugwk9At9XXg_aLe1yTN4AaABAg,YouTube,top_level_comment,Ugwk9At9XXg_aLe1yTN4AaABAg,Ugwk9At9XXg_aLe1yTN4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Bantuan ni xmelibatkn walaun kan..😊😊,f51facc0db1557a13490,2026-01-06T14:01:02Z,2026-01-06T14:01:02Z,0,0,True,True,none,,2026-06-17T15:11:40.406089+00:00,raw,,Bantuan ni xmelibatkn walaun kan..😊😊,bantuan ni xmelibatkn walaun kan,5,36,2,False,True,0,0,0,BM,id,2,0,,False,False,accepted,positive,0.1307957172393798,0.1125801503658294,0.756624162197113,0.756624162197113,0.6258284449577332,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,455,2026-06-18 18:43:28,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,405,Bantuan ni xmelibatkn walaun kan..😊😊,Help me involve you though..😊😊,translated,google_translate_auto_to_en,positive,keep,current label is acceptable or ambiguous
YT_UgyxVBLQ1qpgxP8JUtB4AaABAg,YouTube,top_level_comment,UgyxVBLQ1qpgxP8JUtB4AaABAg,UgyxVBLQ1qpgxP8JUtB4AaABAg,pByBSEMjiyo,MENJELANG AIDILFITRI | PM Umum Cuti Tambahan Sehari Sambut Hari Raya Aidilfitri,Buletin TV3,https://www.youtube.com/watch?v=pByBSEMjiyo,2026-03-15T05:40:33Z,festivals_national_events,"Aminah dan geng dah menyusahkan 950,000 pesara-pesara . Yang dia lawan kes mahkamah hanya untuk kepentingan diri dan geng dia yang bersara sebelum 2013 ( 531,000 pesara2). Tunggakan jika menang kes mahkamah (dah kalah) depa yang dapat. Baki 420,000 pesara2 yang bersara selepas 2013 tak dapat pun. Kenaikan tahunan 2% dah dimansuhkan sebab Aminah. Geng Aminah lemah mathematik. Hakim pun lemah juga. Tahun hadapan 2027 dan berikutnya dah tak ada kenaikan tahunan. Jika PMX budibicara dan prihatin bolehlah gantikan 2% yang dimansuhkan itu dengan 3-4% melalui mesyuarat kabinet.",ff0723a518bfe1f43d63,2026-03-16T06:31:22Z,2026-03-16T06:31:22Z,0,0,True,True,none,,2026-06-17T15:11:43.138383+00:00,raw,,"Aminah dan geng dah menyusahkan 950,000 pesara-pesara . Yang dia lawan kes mahkamah hanya untuk kepentingan diri dan geng dia yang bersara sebelum 2013 ( 531,000 pesara2). Tunggakan jika menang kes mahkamah (dah kalah) depa yang dapat. Baki 420,000 pesara2 yang bersara selepas 2013 tak dapat pun. Kenaikan tahunan 2% dah dimansuhkan sebab Aminah. Geng Aminah lemah mathematik. Hakim pun lemah juga. Tahun hadapan 2027 dan berikutnya dah tak ada kenaikan tahunan. Jika PMX budibicara dan prihatin bolehlah gantikan 2% yang dimansuhkan itu dengan 3-4% melalui mesyuarat kabinet.",aminah dan geng dah menyusahkan 950 000 pesara pesara yang dia lawan kes mahkamah hanya untuk kepentingan diri dan geng dia yang bersara sebelum 2013 531 000 pesara2 tunggakan jika menang kes mahkamah dah kalah depa yang dapat baki 420 000 pesara2 yang bersara selepas 2013 tak dapat pun kenaikan tahunan 2 dah dimansuhkan sebab aminah geng aminah lemah mathematik hakim pun lemah juga tahun hadapan 2027 dan berikutnya dah tak ada kenaikan tahunan jika pmx budibicara dan prihatin bolehlah gantikan 2 yang dimansuhkan itu dengan 3 4 melalui mesyuarat kabinet,89,577,0,False,True,0,0,0,BM,id,10,0,,False,False,accepted,negative,0.9539161324501038,0.0224425066262483,0.0236413963139057,0.9539161324501038,0.930274736136198,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,700,2026-06-18 19:23:54,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,725,"Aminah dan geng dah menyusahkan 950,000 pesara-pesara . Yang dia lawan kes mahkamah hanya untuk kepentingan diri dan geng dia yang bersara sebelum 2013 ( 531,000 pesara2). Tunggakan jika menang kes mahkamah (dah kalah) depa yang dapat. Baki 420,000 pesara2 yang bersara selepas 2013 tak dapat pun. Kenaikan tahunan 2% dah dimansuhkan sebab Aminah. Geng Aminah lemah mathematik. Hakim pun lemah juga. Tahun hadapan 2027 dan berikutnya dah tak ada kenaikan tahunan. Jika PMX budibicara dan prihatin bolehlah gantikan 2% yang dimansuhkan itu dengan 3-4% melalui mesyuarat kabinet.","Aminah and her gang have made it difficult for 950,000 retirees. The one he is fighting in the court case is only for the benefit of himself and his gang who retired before 2013 (531,000 retirees2). Delay if you win the court case (already lost) as much as you can. The remaining 420,000 retirees who retired after 2013 did not even get it. The 2% annual increase has been abolished because of Aminah. Aminah's gang is weak in math. The judge is also weak. Next year 2027 and the following year there will be no annual increase. If PMX is prudent and concerned, it can replace the 2% that was abolished with 3-4% through a cabinet meeting.",translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_Ugwzx0HrwbqGDPm-tmJ4AaABAg,YouTube,top_level_comment,Ugwzx0HrwbqGDPm-tmJ4AaABAg,Ugwzx0HrwbqGDPm-tmJ4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,"because of this visa free pass, Malaysia has to figure out a way to increase the security. Crimes have been rising ever since this has been implemented. Hopefully, this can be looked at by the government",463a90f308855242d144,2026-02-15T06:24:20Z,2026-02-15T06:24:20Z,9,0,True,True,none,,2026-06-17T15:11:46.187760+00:00,raw,,"because of this visa free pass, Malaysia has to figure out a way to increase the security. Crimes have been rising ever since this has been implemented. Hopefully, this can be looked at by the government",because of this visa free pass malaysia has to figure out a way to increase the security crimes have been rising ever since this has been implemented hopefully this can be looked at by the government,36,203,0,False,True,0,0,0,MIXED,en,1,4,,False,False,accepted,positive,0.2214093208312988,0.3226953744888305,0.4558952748775482,0.4558952748775482,0.1331999003887176,low,high,low_confidence | small_probability_margin | mixed_language,neutral,reviewed,Moved from positive supplement to neutral after manual review,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,82,2026-06-18 20:30:19,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,neutral_after_manual_review,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,9,"because of this visa free pass, Malaysia has to figure out a way to increase the security. Crimes have been rising ever since this has been implemented. Hopefully, this can be looked at by the government","because of this visa free pass, Malaysia has to figure out a way to increase the security. Crimes have been rising ever since this has been implemented. Hopefully, this can be looked at by the government",kept_original_english,none,negative,relabel,translated English contains stronger negative sentiment cues
YT_Ugx95E94XU0SKo867jd4AaABAg,YouTube,top_level_comment,Ugx95E94XU0SKo867jd4AaABAg,Ugx95E94XU0SKo867jd4AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,"Anyway, LRT better service than Aerobridge train at KLIA that often brokedown. Anthony what are you doing?",a3a0a857af956931d4c1,2026-05-28T13:58:06Z,2026-05-28T13:58:06Z,0,0,True,True,none,,2026-06-17T15:11:46.538555+00:00,raw,,"Anyway, LRT better service than Aerobridge train at KLIA that often brokedown. Anthony what are you doing?",anyway lrt better service than aerobridge train at klia that often brokedown anthony what are you doing,17,106,0,False,True,0,0,0,EN,en,0,6,,False,False,accepted,positive,0.0719579085707664,0.1469260156154632,0.7811160087585449,0.7811160087585449,0.6341899931430817,medium,medium,medium_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,495,2026-06-18 18:51:14,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,117,"Anyway, LRT better service than Aerobridge train at KLIA that often brokedown. Anthony what are you doing?","Anyway, LRT better service than Aerobridge train at KLIA that often brokedown. Anthony what are you doing?",kept_original_english,none,neutral,keep,current label is acceptable
YT_UgwXEcUAs-Fa43ZzgHB4AaABAg,YouTube,top_level_comment,UgwXEcUAs-Fa43ZzgHB4AaABAg,UgwXEcUAs-Fa43ZzgHB4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,Middle East tourists are not coming to Malaysia. So better to welcome China tourists and make it easy for them with direct flights from 2nd and 3rd tier cities.,88c3010bc62ee368b92c,2026-02-15T04:56:37Z,2026-02-15T04:56:37Z,1,0,True,True,none,,2026-06-17T15:11:46.187777+00:00,raw,,Middle East tourists are not coming to Malaysia. So better to welcome China tourists and make it easy for them with direct flights from 2nd and 3rd tier cities.,middle east tourists are not coming to malaysia so better to welcome china tourists and make it easy for them with direct flights from 2nd and 3rd tier cities,29,160,0,False,True,0,0,0,MIXED,en,1,4,,False,False,accepted,neutral,0.2244156748056411,0.4658321142196655,0.3097521364688873,0.4658321142196655,0.1560799777507782,low,high,low_confidence | neutral_prediction | mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,105,2026-06-18 15:45:54,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,370,Middle East tourists are not coming to Malaysia. So better to welcome China tourists and make it easy for them with direct flights from 2nd and 3rd tier cities.,Middle East tourists are not coming to Malaysia. So better to welcome China tourists and make it easy for them with direct flights from 2nd and 3rd tier cities.,kept_original_english,none,positive,keep,current label is acceptable or ambiguous
YT_UgxeRs_u4kN64l8cDBd4AaABAg,YouTube,top_level_comment,UgxeRs_u4kN64l8cDBd4AaABAg,UgxeRs_u4kN64l8cDBd4AaABAg,mVmYibok-7A,[TERKINI] MOF sekat MyKad individu salah guna subsidi BUDI95,Astro AWANI,https://www.youtube.com/watch?v=mVmYibok-7A,2026-03-23T23:22:33Z,cost_of_living_public_policy,Yang kerajaan seleweng harga bahan api tak pula dihebohkan,1bac4d29cd66f0b713eb,2026-03-24T13:40:27Z,2026-03-24T13:40:27Z,2,0,True,True,none,,2026-06-17T15:11:39.037321+00:00,raw,,Yang kerajaan seleweng harga bahan api tak pula dihebohkan,yang kerajaan seleweng harga bahan api tak pula dihebohkan,9,58,0,False,True,0,0,0,BM,id,4,0,,False,False,accepted,negative,0.5360515117645264,0.1842237412929535,0.2797247469425201,0.5360515117645264,0.2563267648220062,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,224,2026-06-18 16:08:38,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,812,Yang kerajaan seleweng harga bahan api tak pula dihebohkan,The government's crooked fuel prices are not even hyped,translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_Ugxz9JNTBRIRw6AOlNp4AaABAg,YouTube,top_level_comment,Ugxz9JNTBRIRw6AOlNp4AaABAg,Ugxz9JNTBRIRw6AOlNp4AaABAg,zCSY4bGWUXc,"Suara Rakyat: Nilai semula subsidi petrol golongan kaya, apa kata orang miskin?",Astro AWANI,https://www.youtube.com/watch?v=zCSY4bGWUXc,2026-05-11T12:14:22Z,cost_of_living_public_policy,Rasa sy cara had berapa liter subsidi dah baik. Org kaya mahupun org miskin tetap kena kurangkan penggunaan petrol. Cara hidup yg kena baiki. Kerajaan kena cari jalan utk dptkan alternatif utk kurangkan penggunaan petrol. Contohnya kuatkan insentif dan permudahkan pemasangan solar di bumbung rumah. Ini win-win utk semua.,38b1d8bfc26421f0a138,2026-05-12T04:38:33Z,2026-05-12T04:38:33Z,0,0,True,True,none,,2026-06-17T15:11:37.970755+00:00,raw,,Rasa sy cara had berapa liter subsidi dah baik. Org kaya mahupun org miskin tetap kena kurangkan penggunaan petrol. Cara hidup yg kena baiki. Kerajaan kena cari jalan utk dptkan alternatif utk kurangkan penggunaan petrol. Contohnya kuatkan insentif dan permudahkan pemasangan solar di bumbung rumah. Ini win-win utk semua.,rasa sy cara had berapa liter subsidi dah baik org kaya mahupun org miskin tetap kena kurangkan penggunaan petrol cara hidup yg kena baiki kerajaan kena cari jalan utk dptkan alternatif utk kurangkan penggunaan petrol contohnya kuatkan insentif dan permudahkan pemasangan solar di bumbung rumah ini win win utk semua,49,322,0,False,True,0,0,0,BM,id,6,0,,False,False,accepted,positive,0.145419031381607,0.1559711992740631,0.6986097097396851,0.6986097097396851,0.542638510465622,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,393,2026-06-18 18:32:40,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,756,Rasa sy cara had berapa liter subsidi dah baik. Org kaya mahupun org miskin tetap kena kurangkan penggunaan petrol. Cara hidup yg kena baiki. Kerajaan kena cari jalan utk dptkan alternatif utk kurangkan penggunaan petrol. Contohnya kuatkan insentif dan permudahkan pemasangan solar di bumbung rumah. Ini win-win utk semua.,"I think the method of limiting how many liters of subsidy is good. Both the rich and the poor still have to reduce the use of petrol. A way of life that needs to be improved. The government has to find a way to get an alternative to reduce the use of petrol. For example, strengthen incentives and facilitate the installation of solar on the roof of the house. This is a win-win for everyone.",translated,google_translate_auto_to_en,positive,keep,current label is acceptable or ambiguous
