record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason
YT_Ugy0bf-VGJCxiNPBzvV4AaABAg,YouTube,top_level_comment,Ugy0bf-VGJCxiNPBzvV4AaABAg,Ugy0bf-VGJCxiNPBzvV4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Susah nak jumpa makanan sedap kat bazar Malaysia.,b8b027a8c796a5951197,2026-02-27T16:53:48Z,2026-02-27T16:53:48Z,0,0,True,True,none,,2026-06-17T15:11:44.743211+00:00,raw,
YT_UgwaiLYq8WLdtZVUiEZ4AaABAg,YouTube,top_level_comment,UgwaiLYq8WLdtZVUiEZ4AaABAg,UgwaiLYq8WLdtZVUiEZ4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Ban saja lah peniaga mcm ini..mana boleh jadi mcm ini...mebazirkan Wang rakyat,563b6080bffcf01b6907,2026-02-27T16:31:06Z,2026-02-27T16:31:06Z,0,0,True,True,none,,2026-06-17T15:11:44.743224+00:00,raw,
YT_UgxmxhPK7SseBUxbj7l4AaABAg,YouTube,top_level_comment,UgxmxhPK7SseBUxbj7l4AaABAg,UgxmxhPK7SseBUxbj7l4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,"Semuanya hadap nak viral 🙄. Jika tak berpuas hati, lebih baik pergi bersemuka dan complaint dirently. Dari menyalak di media sosial, takkan menyelesaikan masalah pun.",7bb97d330775dbb191c1,2026-02-27T16:17:26Z,2026-02-27T16:17:26Z,0,0,True,True,none,,2026-06-17T15:11:44.743242+00:00,raw,
YT_UgwbPlcC42LdzrbxGqV4AaABAg,YouTube,top_level_comment,UgwbPlcC42LdzrbxGqV4AaABAg,UgwbPlcC42LdzrbxGqV4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Minta la imam imam bc khutbah cerita hal bisness yg jujur dan bisnes yg lebih bertanggungjawab .. semua Allah akan soal di akhirat inless xda agama la,fb6198924827b8d38489,2026-02-27T15:03:49Z,2026-02-27T15:03:49Z,0,0,True,True,none,,2026-06-17T15:11:44.743257+00:00,raw,
YT_Ugy5K60HcTXBGXy9IDl4AaABAg,YouTube,top_level_comment,Ugy5K60HcTXBGXy9IDl4AaABAg,Ugy5K60HcTXBGXy9IDl4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Tu la sy xke pasar ramadan .. pengalaman lalu amat memgecewakan .. dah pi bersesak balik tbah dosa sbb xsedap walaupun rupanya cantik..,fb6198924827b8d38489,2026-02-27T15:01:39Z,2026-02-27T15:01:39Z,0,0,True,True,none,,2026-06-17T15:11:44.743271+00:00,raw,
YT_Ugz6QJ14XrEeW5a6QVB4AaABAg,YouTube,top_level_comment,Ugz6QJ14XrEeW5a6QVB4AaABAg,Ugz6QJ14XrEeW5a6QVB4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,"Saya tak gi bazar dah.. Sanggup masak sendiri nasi putih telur mata pun udah cukup. Sbb tak puas hati dgn sikap peniaga jualan makanan bazar yg kuat menipu, tidak ikhlas, tamak rakus nk untung banyk smpai munafik dgn customer",ba81139130c49ee57591,2026-02-27T14:41:02Z,2026-02-27T14:41:02Z,0,0,True,True,none,,2026-06-17T15:11:44.743288+00:00,raw,
YT_UgzvZXa8qbtFiSgJajN4AaABAg,YouTube,top_level_comment,UgzvZXa8qbtFiSgJajN4AaABAg,UgzvZXa8qbtFiSgJajN4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Ujian Ramadan,5951b5ec74d3c007f629,2026-02-27T14:23:14Z,2026-02-27T14:23:14Z,0,0,True,True,none,,2026-06-17T15:11:44.743299+00:00,raw,
YT_Ugy4W8yLWpN73lRj25t4AaABAg,YouTube,top_level_comment,Ugy4W8yLWpN73lRj25t4AaABAg,Ugy4W8yLWpN73lRj25t4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,salah satu sbb aku x g bazar ramadan. sbb ni lah aku suh adik aku ikut kelas Khairul Aming.,69348310a1508faa4b1b,2026-02-27T14:15:30Z,2026-02-27T14:15:30Z,0,0,True,True,none,,2026-06-17T15:11:44.743312+00:00,raw,
YT_Ugxi-pN-s5kS3LTCb9l4AaABAg,YouTube,top_level_comment,Ugxi-pN-s5kS3LTCb9l4AaABAg,Ugxi-pN-s5kS3LTCb9l4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Nasi kuning Nasi sahaja dlm bekas 4 segi -RM 13 lauk asing ayam masak merah bekas kecil BIASA-RM 18 TOTAL=31 *SHIBAL*,5328c03ce677bf5d14c8,2026-02-27T13:36:11Z,2026-02-27T13:36:11Z,0,0,True,True,none,,2026-06-17T15:11:44.743327+00:00,raw,
YT_UgzDcCEuMsjZ-Lpa6e14AaABAg,YouTube,top_level_comment,UgzDcCEuMsjZ-Lpa6e14AaABAg,UgzDcCEuMsjZ-Lpa6e14AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Sebab tu kalau nak beli cari org yg mmg dia kerja buat kueh ataupun mmg dia ada kedai berniaga. Kalau yg setaun sekali tu xpayah le ko beli. Nasib² je jmpa yg sedap 😅😅😅,5434300816b16b5895b3,2026-02-27T13:28:13Z,2026-02-27T13:28:13Z,0,0,True,True,none,,2026-06-17T15:11:45.123694+00:00,raw,
YT_UgwOP5UGYG2Qpl3hfgF4AaABAg,YouTube,top_level_comment,UgwOP5UGYG2Qpl3hfgF4AaABAg,UgwOP5UGYG2Qpl3hfgF4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Beli harga total RM50 untuk keluarga besar. Ok lah. Support orang kampung. Akhirnya 80% terpaksa buang. Takdo rasa. Keras. Tak masak. Basi.,330ed7d6175c4001028b,2026-02-27T13:09:16Z,2026-02-27T13:09:16Z,0,0,True,True,none,,2026-06-17T15:11:45.123723+00:00,raw,
YT_UgxhI7wkVwLGf4IBr2t4AaABAg,YouTube,top_level_comment,UgxhI7wkVwLGf4IBr2t4AaABAg,UgxhI7wkVwLGf4IBr2t4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,"Kualiti 1 hal, lagi satu aku tak suka trend kuih dah siap packing.. terpaksa beli dengan kuantiti dalam packaging.. ikut nasib la sedap ke tak.. 1 pack ada 3-4 pcs, kalau ada masalah kualiti (tak sedap, basi, dsb.) tak ke rugi buang duit gitu je? Lagipun aku sorang je.. Dulu syok boleh beli macam-macam jenis kuih, 1 pcs je setiap jenis sebagai sample. Kalau ada masalah pun tak rasa rugi.. Kalau sedap esok boleh tambah kuantiti untuk kuih jenis tu. Roti john yang dah siap balut memang aku tak beli dah.. kalau masak baru pun aku sanggup tunggu depan-depan kuali sebab dulu dah terkena dengan ""roti john cheese"" yang telur ada-takda dengan daging secubit.. kobis je banyak. Cheese pun takda, yang ada sos nacho selemuih atas roti. Dah la aku beli jenis roti yang panjang, bukan pendek. Harga jangan tanya la berapa.. Memang betul aku tak puasa sebab aku bukan muslim, tapi bayangkan kena kat orang yang berpuasa, beli sebab memang teringin lepas tu modal pun cukup-cukup je.. dengan harga makanan dah macam kat foodfest.. apa perasaan orang tu? Bgi aku, nak selesaikan masalah kualiti ni senang je, sebelum makanan sampai tapak bazaar untuk diniagakan, bagi la QC rasa dulu.. bagi anak kecik yang tak puasa atau kawan bukan muslim rasa.. setiap kali masak 1 batch, amik sikit (1-2 pcs kalau kuih.. kalau makanan lain macam nasik, laksa, dsb., sepiring/mangkuk kecik pun dah cukup.. tak sampai 1 portion pun) sebagai sample, tak rugi pun asalkan kualiti terjamin. Makanan sendiri kat rumah pun kalau boleh nak yang sedap-sedap saja & puas hati, ni kan pulak makanan yang nak dijual untuk pelanggan makan.. Kalau tak sampai bila isu kualiti ni nak berulang? Dari tahun ke tahun makin ramai orang viralkan tapi pihak peniaga yang bermasalah ni macam takda tindakan untuk perbaiki masalah tu. Yang beradab & berbudi-bahasa akan mintak maaf bila pelanggan tegur, kena yang jenis tak mengaku salah, pantang ditegur terus ajak gaduh.. naya kome, aje tumpo rope tu.. tak dan sebulan melingkup le sebab orang ramai boikot.. Jadi, bagi peniaga-peniaga di luar sana, jagalah kualiti produk kome, layan pelanggan dengan elok, kalau ada aduan dari pelanggan, terima dan perbaiki masalah tu.. kalau pelanggan betul-betul puas hati, harga mahal sikit pun orang ramai akan terus sokong produk & perniagaan kome. Sekian, terima kasih. Panjang pulak aku taip.",d0c8eebef95defa6a680,2026-02-27T13:01:16Z,2026-02-27T13:01:16Z,0,0,True,True,none,,2026-06-17T15:11:45.123814+00:00,raw,
YT_UgyxwcxXusyy9lxOt6p4AaABAg,YouTube,top_level_comment,UgyxwcxXusyy9lxOt6p4AaABAg,UgyxwcxXusyy9lxOt6p4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Orang Melayu tak pandai memasak,d6ed01514a4789347527,2026-02-27T11:09:32Z,2026-02-27T11:09:32Z,0,0,True,True,none,,2026-06-17T15:11:45.123827+00:00,raw,
YT_UgxEOQZRQ4GU12PRJjF4AaABAg,YouTube,top_level_comment,UgxEOQZRQ4GU12PRJjF4AaABAg,UgxEOQZRQ4GU12PRJjF4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Ketagih sangat makan RIBA masa puasa.,1383735cb280e8304157,2026-02-27T11:08:20Z,2026-02-27T11:08:20Z,0,0,True,True,none,,2026-06-17T15:11:45.123839+00:00,raw,
YT_UgxES9zmCWWK9L1_XhN4AaABAg,YouTube,top_level_comment,UgxES9zmCWWK9L1_XhN4AaABAg,UgxES9zmCWWK9L1_XhN4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Yg masak bangla ke,d6ed01514a4789347527,2026-02-27T11:05:58Z,2026-02-27T11:05:58Z,0,0,True,True,none,,2026-06-17T15:11:45.123851+00:00,raw,
YT_UgzqACf1S7nJg2szIzZ4AaABAg,YouTube,top_level_comment,UgzqACf1S7nJg2szIzZ4AaABAg,UgzqACf1S7nJg2szIzZ4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,AKU RASA YANG BERNIAGA NI WARGA ASING . MEMANG PADAN LA TAK PANDAI MASAK,88d37fa00b54ea7c9f23,2026-02-27T11:05:49Z,2026-02-27T11:05:49Z,0,0,True,True,none,,2026-06-17T15:11:45.123864+00:00,raw,
YT_UgwV8keZxIumVNPI9gV4AaABAg,YouTube,top_level_comment,UgwV8keZxIumVNPI9gV4AaABAg,UgwV8keZxIumVNPI9gV4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Perbuatan cmni hanya merosakkan nama bangsa di masa akan datang,d9f294fc979e116bbf73,2026-02-27T11:02:21Z,2026-02-27T11:02:21Z,0,0,True,True,none,,2026-06-17T15:11:45.123877+00:00,raw,
YT_UgzZxwVZZ3exXwkdsLt4AaABAg,YouTube,top_level_comment,UgzZxwVZZ3exXwkdsLt4AaABAg,UgzZxwVZZ3exXwkdsLt4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Roti john ada tulang ayam.. Roti john crispy 😂😂,6b84086a6d2570d27586,2026-02-27T10:56:08Z,2026-02-27T10:56:08Z,0,0,True,True,none,,2026-06-17T15:11:45.123890+00:00,raw,
YT_UgyJHAf34edxtS0OlmJ4AaABAg,YouTube,top_level_comment,UgyJHAf34edxtS0OlmJ4AaABAg,UgyJHAf34edxtS0OlmJ4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,ihhss Berkulat Kebersihan ..0//10......🤮🤮 .Dah Jorok Mahall Pula lgi,7cbd1a35b00c97672c18,2026-02-27T10:47:40Z,2026-02-27T10:51:02Z,1,0,True,True,none,,2026-06-17T15:11:45.123905+00:00,raw,
YT_UgxyXRtxvV2Gtgtopwh4AaABAg,YouTube,top_level_comment,UgxyXRtxvV2Gtgtopwh4AaABAg,UgxyXRtxvV2Gtgtopwh4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Semasa Ramadan pun jual makanan macam ni.. 🤦 tiada berkat kepada si penjual...,7fea46860506c39f8d18,2026-02-27T09:41:14Z,2026-02-27T09:41:14Z,0,0,True,True,none,,2026-06-17T15:11:45.123955+00:00,raw,
YT_Ugx-gzGKmvO2UqyGis94AaABAg,YouTube,top_level_comment,Ugx-gzGKmvO2UqyGis94AaABAg,Ugx-gzGKmvO2UqyGis94AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Tula Jgn beli yg da siap bungkus.,44883a051efdd2fbdd84,2026-02-27T09:28:19Z,2026-02-27T09:28:19Z,0,0,True,True,none,,2026-06-17T15:11:45.123996+00:00,raw,
YT_Ugxrd_Fn4T4dmwUFr9x4AaABAg,YouTube,top_level_comment,Ugxrd_Fn4T4dmwUFr9x4AaABAg,Ugxrd_Fn4T4dmwUFr9x4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Kenape kuih koci tu lembik xbermaya warna pink mana kelapa parut yg d sangai dgn gula melaka wei. .cincai barai je kan jual makanan,4f69ceb5a9279232e39d,2026-02-27T09:00:52Z,2026-02-27T09:00:52Z,0,0,True,True,none,,2026-06-17T15:11:45.124016+00:00,raw,
YT_Ugzz74VapKA-R_TihRV4AaABAg,YouTube,top_level_comment,Ugzz74VapKA-R_TihRV4AaABAg,Ugzz74VapKA-R_TihRV4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,"Belah loqstaq ni,depa juai mahai jugak..kadang tu alasan depa,sewa tapak mahai nak mam...tapi betoi,orang hat ada duit ni,depa beli tapak berapa ja wei,tapi buat sewa kat orang,mahai ya rabbi..(tak semua la,tapi ramai)",57d380de81d4663d61d7,2026-02-27T08:55:13Z,2026-02-27T08:55:13Z,0,0,True,True,none,,2026-06-17T15:11:45.124035+00:00,raw,
YT_UgyFxpiEsYZJPI8E6554AaABAg,YouTube,top_level_comment,UgyFxpiEsYZJPI8E6554AaABAg,UgyFxpiEsYZJPI8E6554AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,"Lepas hari ke2 aku dah tak beli kuih2 kat bazar. Fail betul. Rasa mcm 2 hari lepas punya pon ada. First time aku makan kuih buang balik sbb tak leh telan😂. Sekarang beli yg bakar2 je, sbb paling tidak pon diorang bakar kat situ. Ayam atau ikan bakar, balik masak nasik",22d293e74f57beeadf16,2026-02-27T08:36:58Z,2026-02-27T08:36:58Z,1,0,True,True,none,,2026-06-17T15:11:45.124059+00:00,raw,
YT_UgxkWHBeayye892ldLd4AaABAg,YouTube,top_level_comment,UgxkWHBeayye892ldLd4AaABAg,UgxkWHBeayye892ldLd4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Molek mention slalu bazaar mne...biar org beringat,b96bebb1ef80f75b6cce,2026-02-27T08:33:56Z,2026-02-27T08:33:56Z,0,0,True,True,none,,2026-06-17T15:11:45.124071+00:00,raw,
YT_UgzN-TPc1BVYb72TAs14AaABAg,YouTube,top_level_comment,UgzN-TPc1BVYb72TAs14AaABAg,UgzN-TPc1BVYb72TAs14AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Kompom x beli pulut panggang danau kota..,039a4ba16bf364bae72f,2026-02-27T07:46:27Z,2026-02-27T07:46:27Z,0,0,True,True,none,,2026-06-17T15:11:45.124083+00:00,raw,
YT_UgzTJ6qIQ6rwR-qiRP54AaABAg,YouTube,top_level_comment,UgzTJ6qIQ6rwR-qiRP54AaABAg,UgzTJ6qIQ6rwR-qiRP54AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Macam mana diorang ni ada confident nak jual tapi tak reti masak? Saya yang tahu masak pun belum ada confident nak jual... Janganlah macam ni. Kesian orang yang beli.,000a8b3f4d38cf87830b,2026-02-27T07:40:10Z,2026-02-27T07:40:10Z,0,0,True,True,none,,2026-06-17T15:11:45.124099+00:00,raw,
YT_UgyKDM55vThHDlIl1Y54AaABAg,YouTube,top_level_comment,UgyKDM55vThHDlIl1Y54AaABAg,UgyKDM55vThHDlIl1Y54AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Kuih muih 3 biji seringgit je kak ABG ada mee kari pecal rojak mee laksa.dan lauk pauk pun ada jemput singgah ye❤❤,9b6a9f40b2d39e3d814e,2026-02-27T06:55:12Z,2026-02-27T06:55:12Z,0,0,True,True,none,,2026-06-17T15:11:45.124116+00:00,raw,
YT_UgzcjpOCtdi6mmafgh54AaABAg,YouTube,top_level_comment,UgzcjpOCtdi6mmafgh54AaABAg,UgzcjpOCtdi6mmafgh54AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Assalamualaikum kak ABG semua nk beli kuih SDP kuih kg meh lah singgah dikg lebu Bentong Pahang cari kedai mak zarah confirm korg DTG lagi.,9b6a9f40b2d39e3d814e,2026-02-27T06:53:59Z,2026-02-27T06:53:59Z,0,0,True,True,none,,2026-06-17T15:11:45.124131+00:00,raw,
YT_UgwujRcmT7CJssh96JB4AaABAg,YouTube,top_level_comment,UgwujRcmT7CJssh96JB4AaABAg,UgwujRcmT7CJssh96JB4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,"Haaa...para pniaga...msuk la Komen,bg la spatah 2 kata...takut kee...",43f73b03902f9f7c5e64,2026-02-23T02:16:56Z,2026-02-23T02:16:56Z,107,44,True,True,none,,2026-06-17T15:11:44.741666+00:00,raw,
YT_Ugz_4KMvnbExY4zcXYx4AaABAg,YouTube,top_level_comment,Ugz_4KMvnbExY4zcXYx4AaABAg,Ugz_4KMvnbExY4zcXYx4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,"Buat prosedur baru, guna kiraan falak. Gerhana bulan dan gerhana matahari boleh kira tepat, sepatutnya anak bulan atau bulan yang boleh dilihat setiap hari juga boleh dikira tepat insy. Maka buat istiharan awal memudah kan semua pihak.",ac059c69d38a4a2e0d7c,2026-03-21T13:55:33Z,2026-03-21T13:55:33Z,0,0,True,True,none,,2026-06-17T15:11:44.347727+00:00,raw,
YT_UgzEeeBRE6okSNtQhVx4AaABAg,YouTube,top_level_comment,UgzEeeBRE6okSNtQhVx4AaABAg,UgzEeeBRE6okSNtQhVx4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,"Saje kabo, kampung aku sebelah rumah je😂❤",5db7e69bddba902a2db1,2026-03-21T03:31:18Z,2026-03-21T03:31:18Z,0,0,True,True,none,,2026-06-17T15:11:44.347753+00:00,raw,
YT_Ugyq21wdBGlvCM06Z7d4AaABAg,YouTube,top_level_comment,Ugyq21wdBGlvCM06Z7d4AaABAg,Ugyq21wdBGlvCM06Z7d4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,Raya Sabtu ke Ahad... Raya tahun ni,3fb226cbae0a3315a16c,2026-03-20T12:57:15Z,2026-03-20T12:57:15Z,0,0,True,True,none,,2026-06-17T15:11:44.347767+00:00,raw,
YT_UgyWFH5Zr_0tT5hQORl4AaABAg,YouTube,top_level_comment,UgyWFH5Zr_0tT5hQORl4AaABAg,UgyWFH5Zr_0tT5hQORl4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,Anak Bulan tidak kenampakan ke? Pakai teleskop?,07765cce403cdd1b9344,2026-03-20T00:24:59Z,2026-03-20T00:24:59Z,0,0,True,True,none,,2026-06-17T15:11:44.347781+00:00,raw,
YT_UgxfxP23P5XNUoW3gld4AaABAg,YouTube,top_level_comment,UgxfxP23P5XNUoW3gld4AaABAg,UgxfxP23P5XNUoW3gld4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,Baju merah,f7b0e870dd0d71d14120,2026-03-19T17:15:09Z,2026-03-19T17:15:09Z,0,0,True,True,none,,2026-06-17T15:11:44.347792+00:00,raw,
YT_UgyJiephnp0HLvF7C8d4AaABAg,YouTube,top_level_comment,UgyJiephnp0HLvF7C8d4AaABAg,UgyJiephnp0HLvF7C8d4AaABAg,bjYbNs8TvLc,[PENUH] Perkembangan Terkini Proses Cerapan Anak Bulan Syawal | 19 Mac 2026,Buletin TV3,https://www.youtube.com/watch?v=bjYbNs8TvLc,2026-03-19T10:26:41Z,festivals_national_events,❤hari Sabtu raya,f7b0e870dd0d71d14120,2026-03-19T17:10:50Z,2026-03-19T17:10:50Z,1,0,True,True,none,,2026-06-17T15:11:44.347805+00:00,raw,
